Age,HourlyRate,Education,DistanceFromHome,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,DailyRate,MonthlyRate,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Gender_F,Gender_M,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Department_Human Resources,Department_Research & Development,Department_Sales,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,OverTime_No,OverTime_Yes
27,37,3,8,4,3,3,3,994,2975,8726,1,15,3,4,80,0,9,0,3,9,8,1,7,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
30,72,3,10,3,2,2,3,852,2706,6578,1,18,3,1,80,1,10,3,3,10,3,1,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
24,45,2,1,2,2,2,3,771,14120,4617,1,12,3,2,80,0,4,2,2,4,3,1,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
33,95,2,15,2,3,2,4,501,21653,4878,0,13,3,1,80,1,10,6,3,9,7,8,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
43,33,4,10,3,3,1,4,185,10675,2455,0,19,3,1,80,0,9,5,3,8,7,1,7,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
34,93,2,8,3,3,2,1,1111,13305,6500,5,17,3,2,80,1,6,1,3,3,2,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
46,98,4,5,1,3,2,4,1211,20445,5772,4,21,4,3,80,0,14,4,3,9,6,0,8,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
50,73,3,1,1,3,5,2,1115,9755,18172,3,19,3,1,80,0,28,1,2,8,3,0,7,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
37,46,4,1,1,2,3,3,625,14922,10609,5,11,3,3,80,0,17,2,1,14,1,11,7,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
29,44,2,2,2,3,2,4,442,20260,4554,1,18,3,1,80,0,10,3,2,10,7,0,9,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
44,79,5,1,1,3,2,3,383,9282,4768,7,12,3,3,80,1,11,4,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
44,49,3,20,4,3,1,2,1467,21158,3420,1,13,3,3,80,0,6,3,2,5,2,1,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
35,41,3,3,3,2,1,3,727,16900,1281,1,18,3,3,80,2,1,3,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
54,53,4,1,4,3,3,3,966,9659,10502,7,17,3,1,80,1,33,2,1,5,4,1,4,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
48,91,1,29,1,3,3,3,530,23978,12504,3,21,4,2,80,1,15,3,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
31,96,1,1,3,3,2,1,853,11275,4148,1,12,3,3,80,1,4,1,3,4,3,0,3,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
32,67,2,5,4,2,2,2,824,15624,5878,3,12,3,1,80,1,12,2,3,7,1,2,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
42,99,1,1,2,3,2,3,635,24532,4907,1,25,4,3,80,0,20,3,3,20,16,11,6,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
31,72,3,15,3,3,1,3,874,6233,2610,1,12,3,3,80,1,2,5,2,2,2,2,2,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
36,43,4,16,3,4,1,1,885,8269,2743,1,16,3,3,80,0,18,1,3,17,13,15,14,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
39,52,1,24,1,3,2,4,116,5340,4108,7,13,3,1,80,0,18,2,3,7,7,1,7,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
29,100,4,1,1,2,1,1,224,7568,2362,6,13,3,3,80,0,11,2,1,9,7,0,7,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
26,30,3,5,4,2,1,3,1167,21378,2966,0,18,3,4,80,0,5,2,3,4,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
34,67,3,19,1,4,2,4,1362,4652,5304,8,13,3,2,80,0,9,3,2,5,2,0,4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
46,45,3,3,1,4,4,1,1319,7739,13225,2,12,3,4,80,1,25,5,3,19,17,2,8,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
38,75,2,2,3,2,1,2,594,15963,2468,4,14,3,2,80,1,9,4,2,6,1,0,5,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
55,81,4,1,2,4,4,4,1136,12414,14732,2,13,3,4,80,2,31,4,4,7,7,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
39,41,5,2,1,4,3,3,903,2560,7880,0,18,3,4,80,0,9,3,3,8,7,0,7,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
40,58,3,28,3,1,3,1,1094,11373,10932,3,15,3,3,80,1,20,2,3,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
34,75,4,2,3,3,1,3,303,11314,2231,6,18,3,4,80,1,6,3,3,4,3,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
29,71,5,25,3,2,1,2,408,18300,2546,5,16,3,2,80,0,6,2,4,2,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
56,72,2,7,4,3,1,3,310,3666,2339,8,11,3,4,80,1,14,4,1,10,9,9,8,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
32,68,4,1,2,2,1,2,234,18024,2269,0,14,3,2,80,1,3,2,3,2,2,2,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
53,48,4,24,2,4,3,4,1395,3458,7005,3,15,3,3,80,0,11,2,3,4,3,1,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
23,63,3,6,3,4,1,1,1243,3445,1601,1,21,4,3,80,2,1,2,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
35,78,2,8,3,2,3,4,1212,13755,10377,4,11,3,2,80,1,16,6,2,13,2,4,12,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
48,97,3,6,1,2,2,3,277,13119,4240,2,13,3,4,80,0,19,0,3,2,2,2,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
26,79,2,29,2,1,2,1,265,21813,4969,8,18,3,4,80,0,7,6,3,2,2,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
35,79,3,1,2,3,1,1,664,5868,2194,4,13,3,4,80,1,5,2,2,3,2,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
35,80,4,18,3,3,2,3,1199,24594,5689,1,14,3,4,80,2,10,2,4,10,2,0,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
38,43,1,1,3,3,1,1,362,14561,2619,3,17,3,4,80,0,8,3,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
55,83,5,18,1,3,4,2,1117,9873,16835,3,23,4,4,80,0,37,2,3,10,9,7,7,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
37,75,3,2,4,3,2,3,558,3010,9602,4,11,3,3,80,1,17,3,2,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
30,89,3,9,2,3,1,4,945,16019,1081,1,13,3,3,80,0,1,3,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
51,66,4,26,1,3,4,3,1318,5594,16307,2,14,3,3,80,1,29,2,2,20,6,4,17,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
31,48,2,7,3,2,3,3,798,14034,8943,1,24,4,1,80,1,10,2,3,10,9,8,9,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
57,56,3,29,1,2,4,4,210,22102,14118,3,12,3,3,80,1,32,3,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
32,92,4,9,1,3,2,4,646,18089,6322,1,12,3,4,80,1,6,2,2,6,4,0,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
41,46,4,12,2,3,1,4,167,9051,4766,3,11,3,1,80,1,6,4,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
38,42,2,2,4,3,1,4,1490,12106,1702,1,23,4,3,80,1,1,3,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
27,87,3,2,4,3,1,4,591,6297,2580,2,13,3,3,80,0,6,0,2,4,2,1,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
37,69,4,9,1,3,3,2,142,24666,8834,1,13,3,4,80,1,9,6,3,9,5,7,7,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
44,75,5,1,2,3,2,1,1488,4009,5454,5,21,4,3,80,1,9,2,2,4,3,1,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
29,51,4,21,2,4,3,1,1389,10195,9980,1,11,3,3,80,1,10,1,3,10,9,8,8,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
35,32,4,1,3,2,2,1,776,23016,4312,0,14,3,2,80,0,16,2,3,15,13,2,8,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
30,33,1,16,2,3,1,4,793,3811,2862,1,12,3,2,80,1,10,2,2,10,0,0,8,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
38,54,2,2,4,2,3,3,397,14199,7756,3,19,3,4,80,1,10,6,4,5,4,0,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
34,70,1,9,2,3,2,3,1400,5829,5714,1,20,4,1,80,0,6,3,2,6,5,1,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
42,90,2,5,4,3,5,3,265,7770,18303,6,13,3,2,80,0,21,3,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
48,54,3,4,4,3,3,4,855,18706,7898,1,11,3,3,80,0,11,2,3,10,9,0,8,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
39,80,4,2,4,2,2,3,408,20978,4553,1,11,3,1,80,0,20,4,3,20,7,11,10,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
49,92,4,18,4,3,2,4,1002,23793,6804,1,15,3,1,80,2,7,0,3,7,7,1,7,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
41,75,3,6,4,3,3,4,896,14674,13591,3,18,3,3,80,0,16,3,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
30,48,3,9,3,3,2,4,1240,13982,6347,0,19,3,4,80,0,12,2,1,11,9,4,7,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
40,74,2,16,3,3,1,3,458,8532,3544,9,16,3,2,80,1,6,0,3,4,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
31,50,4,1,2,1,1,3,667,16154,1359,1,12,3,2,80,0,1,3,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
44,50,4,1,1,2,2,3,1112,26894,5985,4,11,3,2,80,0,10,1,4,2,2,0,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
29,62,1,7,1,2,1,4,1086,6054,2532,6,14,3,3,80,3,8,5,3,4,3,0,3,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
38,72,4,6,1,2,2,3,508,14284,5321,2,11,3,4,80,1,10,1,3,8,3,7,7,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
41,66,3,1,3,3,2,1,1018,4297,4103,0,17,3,4,80,1,10,2,3,9,3,1,7,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
33,48,3,1,1,4,2,1,586,21816,4037,1,22,4,1,80,1,9,5,3,9,8,0,8,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
44,31,3,7,2,3,5,4,1313,3549,19049,0,14,3,4,80,1,23,4,2,22,7,1,10,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
36,63,3,8,1,4,3,1,427,20335,11713,9,14,3,1,80,1,10,2,3,8,7,0,5,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
34,60,3,2,4,3,2,4,304,18686,6274,1,22,4,3,80,0,6,5,3,6,5,1,4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
46,83,4,2,2,3,5,1,705,22822,18947,3,12,3,4,80,0,22,2,2,2,2,2,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
44,74,3,17,4,1,1,3,111,4279,2290,2,13,3,4,80,0,6,3,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
35,52,4,8,3,3,2,3,208,12250,4148,1,12,3,4,80,1,15,5,3,14,11,2,9,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
29,36,2,1,2,2,1,1,805,6689,2319,1,11,3,4,80,1,1,1,3,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
38,33,4,1,2,4,2,4,827,19383,7625,0,13,3,3,80,0,10,4,2,9,7,1,8,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
53,57,2,13,4,4,2,1,1084,26250,4450,1,11,3,3,80,2,5,3,3,4,2,1,3,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
50,96,1,4,1,3,5,2,797,15815,19144,3,14,3,1,80,2,28,4,2,10,4,1,6,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
37,54,2,21,3,3,1,4,1231,21222,2973,5,15,3,2,80,1,10,3,3,5,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
37,58,4,10,4,3,2,1,370,4992,4213,1,15,3,2,80,0,10,4,1,10,3,0,8,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
38,82,4,23,4,3,2,4,688,18899,5745,9,14,3,2,80,1,10,2,3,2,2,1,2,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
28,72,3,1,1,2,1,3,1423,12530,1563,1,14,3,4,80,1,1,2,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
55,65,1,2,4,3,3,2,1091,15813,10976,3,18,3,2,80,1,23,4,3,3,2,1,2,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
38,65,1,17,3,2,3,3,330,24608,8823,0,18,3,1,80,1,20,4,2,19,9,1,9,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
45,94,3,2,1,1,5,2,1449,2493,18824,2,16,3,1,80,0,26,2,3,24,10,1,11,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
31,89,5,18,4,4,1,1,359,21495,2956,0,17,3,3,80,0,2,4,3,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
43,72,2,2,4,4,1,3,1273,21923,2645,1,12,3,4,80,2,6,3,2,5,3,1,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
40,98,4,1,1,3,4,1,1137,18991,16823,2,11,3,1,80,1,22,3,3,19,7,11,16,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
30,83,3,12,2,3,2,3,1082,19558,6577,0,11,3,2,80,0,6,6,3,5,4,4,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
28,48,3,26,3,2,2,1,736,24232,4724,1,11,3,3,80,1,5,0,3,5,3,0,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
18,70,2,3,2,3,1,4,544,18420,1569,1,12,3,3,80,0,0,2,4,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
28,79,4,2,1,3,1,3,529,14935,3485,2,11,3,3,80,0,5,5,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
39,41,2,3,4,3,2,3,1162,17778,5238,4,18,3,1,80,0,12,3,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
25,77,1,2,4,4,2,3,772,4973,5206,1,17,3,3,80,2,7,6,3,7,7,0,7,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
33,46,4,8,1,3,2,1,1242,10589,6392,2,13,3,4,80,1,8,6,1,2,2,2,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
28,84,2,13,4,3,2,3,1475,23352,9854,3,11,3,4,80,0,6,0,3,2,0,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
60,80,3,28,3,2,3,1,1499,2845,10266,4,19,3,4,80,0,22,5,4,18,13,13,11,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
42,44,3,12,3,3,4,1,481,2447,13758,0,12,3,2,80,0,22,2,2,21,9,13,14,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
34,96,2,8,2,3,2,3,970,7360,6142,3,11,3,4,80,0,10,2,3,5,1,4,3,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
47,35,2,2,3,3,2,4,249,17783,4537,0,22,4,1,80,1,8,2,3,7,6,7,7,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
56,81,3,9,3,3,4,4,832,20420,11103,7,11,3,3,80,0,30,1,2,10,7,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
32,65,4,5,2,3,1,2,953,17674,2718,2,14,3,2,80,0,12,3,3,7,7,0,7,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
49,85,2,4,1,2,5,3,1098,12124,18711,2,13,3,3,80,1,23,2,4,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
37,53,3,9,2,3,1,4,889,11411,2326,1,12,3,3,80,3,4,3,2,4,2,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
41,56,3,4,1,3,2,2,143,9558,9355,1,18,3,3,80,0,8,5,3,8,7,7,7,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
37,98,3,10,3,3,1,1,921,17663,3452,6,20,4,2,80,1,17,3,3,5,4,0,3,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
28,55,3,7,3,3,2,1,467,11827,4898,0,14,3,4,80,0,5,5,3,4,2,1,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
27,77,3,15,4,2,1,1,1131,23844,4774,0,19,3,4,80,1,8,2,2,7,6,7,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
34,62,4,2,4,2,1,3,1303,8416,2768,3,12,3,3,80,1,14,3,3,7,3,5,7,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
37,56,3,1,4,2,2,4,977,9961,6474,1,13,3,2,80,1,14,2,2,14,8,3,11,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
59,57,1,1,1,2,2,3,1225,24668,5473,7,11,3,4,80,0,20,2,2,4,3,1,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
31,48,4,7,4,3,2,4,655,9528,5915,3,22,4,4,80,1,10,3,2,7,7,1,7,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
31,87,4,1,3,3,1,2,1082,18775,2501,1,17,3,2,80,0,1,4,3,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
36,30,3,3,3,3,2,2,506,26285,4485,4,12,3,4,80,0,10,2,3,8,0,7,7,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
27,86,3,8,2,4,1,3,486,22490,3517,7,17,3,1,80,0,5,0,3,3,2,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
40,44,3,14,3,2,5,3,1308,17544,19626,1,14,3,1,80,0,21,2,4,20,7,4,9,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
25,62,3,1,1,3,2,3,685,7505,4898,0,12,3,4,80,2,5,3,3,4,2,1,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
41,56,2,10,4,3,2,4,267,13430,6230,7,14,3,4,80,0,16,3,3,14,3,1,10,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
50,94,4,1,2,3,2,3,878,14255,6728,7,12,3,4,80,2,12,3,3,6,3,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
24,38,3,24,4,3,1,4,535,5530,2400,0,13,3,3,80,2,3,3,3,2,2,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
33,82,5,10,4,4,3,3,536,21708,8380,0,14,3,4,80,2,10,3,3,9,8,0,8,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
29,99,3,10,3,3,1,3,1396,2755,2642,1,11,3,3,80,0,1,6,3,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
42,95,3,3,3,4,2,4,1265,23726,5231,2,13,3,2,80,1,17,1,2,5,3,1,3,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
